city,city_ascii,state_id,state_name,county_name,lat,lng,population,density,timezone
Highland Park,Highland Park,FL,Florida,Polk,27.8615,-81.5619,201,141.5,America/New_York
Ambler,Ambler,AK,Alaska,Northwest Arctic,67.0897,-157.8725,201,7.6,America/Anchorage
Gu Oidak,Gu Oidak,AZ,Arizona,Pima,31.9206,-112.0235,201,11.2,America/Phoenix
Lucan,Lucan,MN,Minnesota,Redwood,44.41,-95.4134,201,196.4,America/Chicago
Garretts Mill,Garretts Mill,MD,Maryland,Washington,39.3534,-77.6892,201,135.9,America/New_York
Letona,Letona,AR,Arkansas,White,35.3635,-91.8295,201,199.7,America/Chicago
Blue Ridge,Blue Ridge,IN,Indiana,Shelby,39.5192,-85.6355,201,177.6,America/Indiana/Indianapolis
Shubert,Shubert,NE,Nebraska,Richardson,40.2359,-95.6837,201,110.9,America/Chicago
Exeland,Exeland,WI,Wisconsin,Sawyer,45.667,-91.2426,201,64.6,America/Chicago
Cassel,Cassel,CA,California,Shasta,40.9213,-121.5514,201,38.3,America/Los_Angeles
Jeffers Gardens,Jeffers Gardens,OR,Oregon,Clatsop,46.1518,-123.852,201,137.3,America/Los_Angeles
Deer Creek,Deer Creek,AZ,Arizona,Gila,34.0644,-111.3505,201,42.4,America/Phoenix
Goodville,Goodville,PA,Pennsylvania,Lancaster,40.128,-76.0046,201,64.8,America/New_York
Eldred,Eldred,NY,New York,Sullivan,41.5268,-74.8788,201,59.8,America/New_York
Bison,Bison,KS,Kansas,Rush,38.5201,-99.1977,201,242.9,America/Chicago
Brookfield Center,Brookfield Center,CT,Connecticut,Western Connecticut,41.4623,-73.3875,201,152.6,America/New_York
Lime Ridge,Lime Ridge,WI,Wisconsin,Sauk,43.4676,-90.1577,201,77.5,America/Chicago
Hordville,Hordville,NE,Nebraska,Hamilton,41.0793,-97.8904,201,168.3,America/Chicago
Matthews,Matthews,GA,Georgia,Jefferson,33.2176,-82.3079,201,22.0,America/New_York
Ames,Ames,OK,Oklahoma,Major,36.247,-98.1861,201,286.6,America/Chicago
Cincinnati,Cincinnati,IA,Iowa,Appanoose,40.6309,-92.9222,201,44.2,America/Chicago
Fairport,Fairport,IA,Iowa,Muscatine,41.4394,-90.9171,200,41.5,America/Chicago
Day,Day,FL,Florida,Lafayette,30.195,-83.2909,200,85.2,America/New_York
Thawville,Thawville,IL,Illinois,Iroquois,40.673,-88.1137,200,174.8,America/Chicago
Red Rock,Red Rock,OK,Oklahoma,Noble,36.4601,-97.1796,200,300.5,America/Chicago
Plattville,Plattville,IL,Illinois,Kendall,41.5343,-88.3835,200,34.2,America/Chicago
Chugwater,Chugwater,WY,Wyoming,Platte,41.7557,-104.8229,200,25.2,America/Denver
Okabena,Okabena,MN,Minnesota,Jackson,43.7393,-95.3187,200,117.3,America/Chicago
Tuckahoe,Tuckahoe,NJ,New Jersey,Cape May,39.2892,-74.7497,200,74.1,America/New_York
Monterey,Monterey,VA,Virginia,Highland,38.4116,-79.5809,200,146.3,America/New_York
Gakona,Gakona,AK,Alaska,Copper River,62.3609,-145.2657,200,1.3,America/Anchorage
Barkeyville,Barkeyville,PA,Pennsylvania,Venango,41.1965,-79.9826,200,23.2,America/New_York
Laclede,Laclede,ID,Idaho,Bonner,48.1678,-116.7529,200,67.7,America/Los_Angeles
Moose Run,Moose Run,PA,Pennsylvania,Centre,40.953,-77.8031,200,78.9,America/New_York
Portsmouth,Portsmouth,IA,Iowa,Shelby,41.6501,-95.5192,200,197.4,America/Chicago
Glen White,Glen White,WV,West Virginia,Raleigh,37.73,-81.2797,200,152.5,America/New_York
White Signal,White Signal,NM,New Mexico,Grant,32.5724,-108.3512,200,12.0,America/Denver
Rocky Comfort,Rocky Comfort,MO,Missouri,McDonald,36.7424,-94.0904,200,139.4,America/Chicago
Viola,Viola,KS,Kansas,Sedgwick,37.4829,-97.6444,200,151.5,America/Chicago
Four Bears Village,Four Bears Village,ND,North Dakota,McKenzie,47.9871,-102.5939,200,75.6,America/Chicago
Wren,Wren,OH,Ohio,Van Wert,40.8008,-84.7747,200,128.2,America/New_York
Chester,Chester,TX,Texas,Tyler,30.9214,-94.6002,200,49.0,America/Chicago
Gifford,Gifford,SC,South Carolina,Hampton,32.8601,-81.2385,200,79.9,America/New_York
Troutdale,Troutdale,VA,Virginia,Grayson,36.7022,-81.4413,200,24.7,America/New_York
Sheffield,Sheffield,VT,Vermont,Caledonia,44.5996,-72.116,200,120.0,America/New_York
Dodgingtown,Dodgingtown,CT,Connecticut,Western Connecticut,41.3799,-73.3524,199,178.5,America/New_York
Craigville,Craigville,IN,Indiana,Wells,40.7784,-85.0908,199,92.1,America/Indiana/Indianapolis
Salamonia,Salamonia,IN,Indiana,Jay,40.3859,-84.8649,199,104.8,America/Indiana/Indianapolis
Hardwick,Hardwick,MN,Minnesota,Rock,43.7742,-96.1975,199,43.8,America/Chicago
Orwin,Orwin,PA,Pennsylvania,Schuylkill,40.5839,-76.5314,199,125.0,America/New_York
Pease,Pease,MN,Minnesota,Mille Lacs,45.6996,-93.6491,199,145.6,America/Chicago
Liberty,Liberty,OK,Oklahoma,Sequoyah,35.4656,-94.5442,199,33.2,America/Chicago
Rake,Rake,IA,Iowa,Winnebago,43.4806,-93.9196,199,101.6,America/Chicago
Allensville,Allensville,KY,Kentucky,Todd,36.7163,-87.0683,199,67.2,America/Chicago
Bosworth,Bosworth,MO,Missouri,Carroll,39.4699,-93.3357,199,138.8,America/Chicago
Comfort,Comfort,WV,West Virginia,Boone,38.1317,-81.6102,199,76.5,America/New_York
Loch Arbour,Loch Arbour,NJ,New Jersey,Monmouth,40.2323,-74.0013,199,5107.2,America/New_York
Marble Rock,Marble Rock,IA,Iowa,Floyd,42.9647,-92.8681,199,92.3,America/Chicago
Pryorsburg,Pryorsburg,KY,Kentucky,Graves,36.6899,-88.7124,199,61.7,America/Chicago
Dime Box,Dime Box,TX,Texas,Lee,30.355,-96.8233,199,106.8,America/Chicago
Pine Level,Pine Level,FL,Florida,Santa Rosa,30.8887,-87.1687,199,11.4,America/Chicago
Lenora,Lenora,KS,Kansas,Norton,39.6109,-100.0014,199,159.5,America/Chicago
Sand Point,Sand Point,OK,Oklahoma,Bryan,33.9651,-96.5639,199,82.7,America/Chicago
Good Hope,Good Hope,OH,Ohio,Fayette,39.4467,-83.3594,199,102.1,America/New_York
Rembert,Rembert,SC,South Carolina,Sumter,34.1037,-80.5306,199,20.0,America/New_York
Marathon,Marathon,IA,Iowa,Buena Vista,42.8602,-94.9829,199,102.5,America/Chicago
Daviston,Daviston,AL,Alabama,Tallapoosa,33.0557,-85.6371,199,8.4,America/Chicago
Johnson Village,Johnson Village,CO,Colorado,Chaffee,38.812,-106.1071,199,213.9,America/Denver
Stoney Point,Stoney Point,OK,Oklahoma,Sequoyah,35.5847,-94.6635,199,3.4,America/Chicago
Crowley,Crowley,CO,Colorado,Crowley,38.1935,-103.8597,199,128.1,America/Denver
Utica,Utica,MO,Missouri,Livingston,39.7456,-93.6286,199,89.5,America/Chicago
Leeds,Leeds,NY,New York,Greene,42.2554,-73.8929,199,83.2,America/New_York
East Glacier Park Village,East Glacier Park Village,MT,Montana,Glacier,48.4459,-113.2235,199,17.6,America/Denver
Bridgeville,Bridgeville,NJ,New Jersey,Warren,40.8427,-75.0303,199,84.6,America/New_York
Avery,Avery,CA,California,Calaveras,38.1967,-120.3698,199,84.2,America/Los_Angeles
Carney,Carney,MI,Michigan,Menominee,45.5935,-87.5547,198,55.7,America/Menominee
Arroyo Hondo,Arroyo Hondo,NM,New Mexico,Taos,36.5346,-105.6665,198,46.4,America/Denver
Stokes,Stokes,NC,North Carolina,Pitt,35.7106,-77.2677,198,17.2,America/New_York
New Paris,New Paris,PA,Pennsylvania,Bedford,40.1084,-78.643,198,96.5,America/New_York
Vinegar Bend,Vinegar Bend,AL,Alabama,Washington,31.2594,-88.3712,198,8.1,America/Chicago
Dryville,Dryville,PA,Pennsylvania,Berks,40.4623,-75.7532,198,55.1,America/New_York
Albin,Albin,WY,Wyoming,Laramie,41.417,-104.1016,198,170.5,America/Denver
Gantt,Gantt,AL,Alabama,Covington,31.4092,-86.4842,198,117.7,America/Chicago
Elko,Elko,SC,South Carolina,Barnwell,33.3808,-81.3805,198,72.9,America/New_York
Valley Springs,Valley Springs,AR,Arkansas,Boone,36.1537,-92.9896,198,148.8,America/Chicago
Monument,Monument,OR,Oregon,Grant,44.8208,-119.4209,198,150.2,America/Los_Angeles
Kelleys Island,Kelleys Island,OH,Ohio,Erie,41.6034,-82.7027,198,17.6,America/New_York
Weldon Spring Heights,Weldon Spring Heights,MO,Missouri,St. Charles,38.7041,-90.6855,198,145.8,America/Chicago
Pringle,Pringle,SD,South Dakota,Custer,43.609,-103.5946,198,102.5,America/Denver
Sallis,Sallis,MS,Mississippi,Attala,33.0215,-89.7647,198,185.9,America/Chicago
Marenisco,Marenisco,MI,Michigan,Gogebic,46.3737,-89.712,198,22.2,America/Menominee
South Ilion,South Ilion,NY,New York,Herkimer,42.9924,-75.0509,198,174.0,America/New_York
Smartsville,Smartsville,CA,California,Yuba,39.2053,-121.2928,198,106.6,America/Los_Angeles
Lewellen,Lewellen,NE,Nebraska,Garden,41.3305,-102.1437,198,224.1,America/Denver
Mellott,Mellott,IN,Indiana,Fountain,40.1641,-87.1488,198,210.9,America/Indiana/Indianapolis
Denton,Denton,MT,Montana,Fergus,47.3222,-109.9481,198,107.2,America/Denver
McIntosh,McIntosh,AL,Alabama,Washington,31.2649,-88.0284,198,76.8,America/Chicago
Salton Sea Beach,Salton Sea Beach,CA,California,Imperial,33.3759,-116.0113,198,608.2,America/Los_Angeles
Gotham,Gotham,WI,Wisconsin,Richland,43.2225,-90.297,198,192.0,America/Chicago
Bivins,Bivins,TX,Texas,Cass,33.0174,-94.193,198,53.9,America/Chicago
Brandywine,Brandywine,WV,West Virginia,Pendleton,38.6218,-79.2415,198,155.6,America/New_York
West Canaveral Groves,West Canaveral Groves,FL,Florida,Brevard,28.3928,-80.8459,198,20.3,America/New_York
San Isidro,San Isidro,TX,Texas,Starr,26.7136,-98.4479,198,24.6,America/Chicago
Callaway,Callaway,MN,Minnesota,Becker,46.982,-95.912,197,121.5,America/Chicago
Perla,Perla,AR,Arkansas,Hot Spring,34.3648,-92.7762,197,79.0,America/Chicago
Waresboro,Waresboro,GA,Georgia,Ware,31.2451,-82.4721,197,25.2,America/New_York
Plaucheville,Plaucheville,LA,Louisiana,Avoyelles,30.9647,-91.9837,197,50.2,America/Chicago
Rochester,Rochester,KY,Kentucky,Butler,37.2093,-86.8921,197,163.5,America/Chicago
Thurman,Thurman,IA,Iowa,Fremont,40.8201,-95.7488,197,134.7,America/Chicago
Harrisville,Harrisville,OH,Ohio,Harrison,40.1815,-80.8869,197,232.9,America/New_York
Moscow,Moscow,KS,Kansas,Stevens,37.3249,-101.2069,197,255.7,America/Chicago
Napeague,Napeague,NY,New York,Suffolk,40.9976,-72.0665,197,20.7,America/New_York
Palo Pinto,Palo Pinto,TX,Texas,Palo Pinto,32.7692,-98.3007,197,89.2,America/Chicago
White Heath,White Heath,IL,Illinois,Piatt,40.0869,-88.5115,197,350.8,America/Chicago
Nelsonville,Nelsonville,WI,Wisconsin,Portage,44.4937,-89.309,197,73.9,America/Chicago
Spruce Pine,Spruce Pine,AL,Alabama,Franklin,34.3928,-87.7294,197,82.0,America/Chicago
Rye,Rye,AR,Arkansas,Cleveland,33.7505,-91.9985,197,17.4,America/Chicago
Fredonia,Fredonia,AR,Arkansas,Prairie,34.8194,-91.4101,197,79.6,America/Chicago
Deep River,Deep River,WA,Washington,Wahkiakum,46.3521,-123.6985,197,5.7,America/Los_Angeles
Clarksville,Clarksville,PA,Pennsylvania,Greene,39.9745,-80.044,197,433.4,America/New_York
Mount Gretna,Mount Gretna,PA,Pennsylvania,Lebanon,40.2455,-76.4716,197,545.1,America/New_York
Locust Gap,Locust Gap,PA,Pennsylvania,Northumberland,40.7718,-76.4413,197,565.7,America/New_York
Trego-Rohrersville Station,Trego-Rohrersville Station,MD,Maryland,Washington,39.4291,-77.6748,197,178.4,America/New_York
Mendes,Mendes,GA,Georgia,Tattnall,31.9953,-81.9709,197,125.7,America/New_York
Heislerville,Heislerville,NJ,New Jersey,Cumberland,39.2236,-74.9915,197,105.9,America/New_York
New Boston,New Boston,NH,New Hampshire,Hillsborough,42.9781,-71.6937,197,147.4,America/New_York
Kingston,Kingston,IL,Illinois,Adams,39.8198,-91.0274,197,24.5,America/Chicago
Lake Bruce,Lake Bruce,IN,Indiana,Fulton,41.0703,-86.4645,196,129.4,America/Indiana/Indianapolis
Watts,Watts,OK,Oklahoma,Adair,36.1073,-94.5718,196,142.2,America/Chicago
New Providence,New Providence,IA,Iowa,Hardin,42.2813,-93.1716,196,75.7,America/Chicago
Linn Creek,Linn Creek,MO,Missouri,Camden,38.0458,-92.7049,196,58.3,America/Chicago
Reliance,Reliance,SD,South Dakota,Lyman,43.88,-99.6018,196,69.7,America/Chicago
Dunreith,Dunreith,IN,Indiana,Henry,39.8029,-85.4367,196,287.9,America/Indiana/Indianapolis
Carmine,Carmine,TX,Texas,Fayette,30.1485,-96.6908,196,46.2,America/Chicago
Sandy Hook,Sandy Hook,MD,Maryland,Washington,39.3284,-77.7052,196,234.5,America/New_York
Delmont,Delmont,SD,South Dakota,Douglas,43.2666,-98.1592,196,99.2,America/Chicago
Blyn,Blyn,WA,Washington,Clallam,48.0131,-122.9897,196,15.8,America/Los_Angeles
Woodstock,Woodstock,MN,Minnesota,Pipestone,44.011,-96.0967,196,140.3,America/Chicago
Millersburg,Millersburg,MI,Michigan,Presque Isle,45.3344,-84.0601,196,76.4,America/Detroit
Bobtown,Bobtown,VA,Virginia,Accomack,37.6493,-75.7998,196,21.2,America/New_York
Mount Clifton,Mount Clifton,VA,Virginia,Shenandoah,38.7617,-78.7166,196,169.5,America/New_York
Harrison,Harrison,NE,Nebraska,Sioux,42.6879,-103.8826,196,184.6,America/Denver
Bradford,Bradford,IA,Iowa,Franklin,42.6367,-93.2524,196,81.4,America/Chicago
Creston,Creston,WA,Washington,Lincoln,47.7594,-118.52,196,182.9,America/Los_Angeles
Sulphur Springs,Sulphur Springs,OH,Ohio,Crawford,40.8723,-82.8766,196,163.9,America/New_York
Michigamme,Michigamme,MI,Michigan,Marquette,46.5335,-88.0627,196,31.8,America/Detroit
Gerton,Gerton,NC,North Carolina,Henderson,35.4758,-82.3504,196,20.3,America/New_York
Crellin,Crellin,MD,Maryland,Garrett,39.3886,-79.4685,196,107.8,America/New_York
Alpine Village,Alpine Village,CA,California,Alpine,38.7793,-119.8077,195,18.4,America/Los_Angeles
Serena,Serena,IL,Illinois,LaSalle,41.4871,-88.732,195,197.0,America/Chicago
Meno,Meno,OK,Oklahoma,Major,36.3882,-98.1779,195,305.1,America/Chicago
Doylestown,Doylestown,WI,Wisconsin,Columbia,43.4276,-89.1457,195,19.4,America/Chicago
Belsano,Belsano,PA,Pennsylvania,Cambria,40.5195,-78.8711,195,114.5,America/New_York
Plato,Plato,MO,Missouri,Texas,37.5027,-92.2201,195,107.5,America/Chicago
Shelly,Shelly,MN,Minnesota,Norman,47.4584,-96.8197,195,64.6,America/Chicago
Wilson,Wilson,WI,Wisconsin,St. Croix,44.9586,-92.1705,195,44.1,America/Chicago
McGrath,McGrath,AK,Alaska,Yukon-Koyukuk,62.9424,-155.563,195,1.8,America/Anchorage
Nichols,Nichols,SC,South Carolina,Marion,34.235,-79.149,195,56.3,America/New_York
Campbell,Campbell,MN,Minnesota,Wilkin,46.0976,-96.4055,195,200.1,America/Chicago
Ford,Ford,KS,Kansas,Ford,37.6366,-99.7539,195,177.9,America/Chicago
Homewood Canyon,Homewood Canyon,CA,California,Inyo,35.89,-117.3863,195,7.3,America/Los_Angeles
Hillsdale,Hillsdale,IN,Indiana,Vermillion,39.7859,-87.3903,195,140.4,America/Indiana/Indianapolis
Page,Page,WV,West Virginia,Fayette,38.0506,-81.2717,195,172.4,America/New_York
Keller,Keller,WA,Washington,Ferry,48.0852,-118.7164,195,7.9,America/Los_Angeles
Cloud Creek,Cloud Creek,OK,Oklahoma,Delaware,36.2938,-94.7543,195,5.1,America/Chicago
Elk Garden,Elk Garden,WV,West Virginia,Mineral,39.3862,-79.1556,195,280.1,America/New_York
Severn,Severn,NC,North Carolina,Northampton,36.5143,-77.1893,195,74.5,America/New_York
Penfield,Penfield,IL,Illinois,Champaign,40.3047,-87.9443,195,302.2,America/Chicago
Belfonte,Belfonte,OK,Oklahoma,Sequoyah,35.5368,-94.5507,195,9.5,America/Chicago
Grant,Grant,OK,Oklahoma,Choctaw,33.9387,-95.5156,195,40.1,America/Chicago
Reading,Reading,KS,Kansas,Lyon,38.5192,-95.9574,195,142.9,America/Chicago
Kermit,Kermit,WV,West Virginia,Mingo,37.8425,-82.4086,195,192.0,America/New_York
Willapa,Willapa,WA,Washington,Pacific,46.6755,-123.6648,195,141.4,America/Los_Angeles
Dennis,Dennis,KS,Kansas,Labette,37.3469,-95.4078,195,50.0,America/Chicago
Power,Power,MT,Montana,Teton,47.7203,-111.6944,194,50.0,America/Denver
Vermilion,Vermilion,IL,Illinois,Edgar,39.5803,-87.588,194,137.1,America/Chicago
Friesville,Friesville,PA,Pennsylvania,Blair,40.2943,-78.4634,194,175.9,America/New_York
Centerville,Centerville,AR,Arkansas,Yell,35.1157,-93.1714,194,23.8,America/Chicago
Du Pont,Du Pont,GA,Georgia,Clinch,30.9891,-82.8691,194,95.7,America/New_York
Hatfield,Hatfield,WI,Wisconsin,Jackson,44.4164,-90.7409,194,56.0,America/Chicago
Dwight,Dwight,KS,Kansas,Morris,38.8449,-96.5921,194,235.9,America/Chicago
Powhatan,Powhatan,AR,Arkansas,Lawrence,36.0873,-91.1238,194,136.8,America/Chicago
Marshallville,Marshallville,NJ,New Jersey,Cape May,39.2929,-74.7751,194,62.6,America/New_York
West Middleton,West Middleton,IN,Indiana,Howard,40.4395,-86.2161,194,178.4,America/Indiana/Indianapolis
Port Costa,Port Costa,CA,California,Contra Costa,38.0446,-122.185,194,289.6,America/Los_Angeles
New Athens,New Athens,OH,Ohio,Harrison,40.1845,-80.9948,194,269.2,America/New_York
Elgin,Elgin,TN,Tennessee,Scott,36.3285,-84.6091,194,38.6,America/New_York
Elrosa,Elrosa,MN,Minnesota,Stearns,45.563,-94.9473,194,365.8,America/Chicago
Humptulips,Humptulips,WA,Washington,Grays Harbor,47.2491,-123.9348,194,8.0,America/Los_Angeles
Leonard,Leonard,OK,Oklahoma,Tulsa,35.9228,-95.801,194,49.7,America/Chicago
Morristown,Morristown,AZ,Arizona,Maricopa,33.8549,-112.6135,194,77.1,America/Phoenix
Kingston Mines,Kingston Mines,IL,Illinois,Peoria,40.5586,-89.772,194,51.9,America/Chicago
Baumstown,Baumstown,PA,Pennsylvania,Berks,40.2777,-75.8066,194,74.9,America/New_York
Ackermanville,Ackermanville,PA,Pennsylvania,Northampton,40.835,-75.2227,194,54.7,America/New_York
Leiters Ford,Leiters Ford,IN,Indiana,Fulton,41.1217,-86.3858,194,118.6,America/Indiana/Indianapolis
Cherokee Strip,Cherokee Strip,CA,California,Kern,35.4698,-119.2617,194,302.3,America/Los_Angeles
Unionville,Unionville,PA,Pennsylvania,Beaver,40.7459,-80.2107,193,141.6,America/New_York
Harrison Lake,Harrison Lake,IN,Indiana,Bartholomew,39.1855,-86.0256,193,266.2,America/Indiana/Indianapolis
Barstow,Barstow,TX,Texas,Ward,31.4615,-103.3955,193,113.4,America/Chicago
Frank,Frank,WV,West Virginia,Pocahontas,38.5462,-79.808,193,71.4,America/New_York
Des Arc,Des Arc,MO,Missouri,Iron,37.2837,-90.6353,193,85.6,America/Chicago
Carter,Carter,OK,Oklahoma,Beckham,35.217,-99.5036,193,140.1,America/Chicago
Plato,Plato,MN,Minnesota,McLeod,44.7724,-94.0397,193,281.6,America/Chicago
Dorrance,Dorrance,KS,Kansas,Russell,38.8469,-98.59,193,212.9,America/Chicago
Miramiguoa Park,Miramiguoa Park,MO,Missouri,Franklin,38.2389,-91.0688,193,159.9,America/Chicago
Yoder,Yoder,WY,Wyoming,Goshen,41.917,-104.2955,193,123.5,America/Denver
Prestonville,Prestonville,KY,Kentucky,Carroll,38.6805,-85.1931,193,177.2,America/New_York
Martell,Martell,CA,California,Amador,38.3644,-120.8036,193,34.1,America/Los_Angeles
Goodmanville,Goodmanville,CA,California,Kern,35.4348,-118.939,193,110.0,America/Los_Angeles
Dawson,Dawson,NE,Nebraska,Richardson,40.1308,-95.8298,193,99.6,America/Chicago
Taylor,Taylor,ND,North Dakota,Stark,46.9018,-102.4222,193,148.7,America/Denver
Cable,Cable,WI,Wisconsin,Bayfield,46.2011,-91.2937,193,68.3,America/Chicago
Killona,Killona,LA,Louisiana,St. Charles,29.9985,-90.4851,193,93.5,America/Chicago
Fort Bridger,Fort Bridger,WY,Wyoming,Uinta,41.3184,-110.3894,193,37.4,America/Denver
Wyaconda,Wyaconda,MO,Missouri,Clark,40.3921,-91.926,193,115.9,America/Chicago
Delta,Delta,LA,Louisiana,Madison,32.322,-90.9414,193,16.8,America/Chicago
Westernville,Westernville,NY,New York,Oneida,43.3079,-75.3819,193,74.1,America/New_York
Paxtonville,Paxtonville,PA,Pennsylvania,Snyder,40.7702,-77.0808,193,85.4,America/New_York
Lake Tomahawk,Lake Tomahawk,WI,Wisconsin,Oneida,45.811,-89.5873,193,48.3,America/Chicago
Cranberry Lake,Cranberry Lake,NY,New York,St. Lawrence,44.2063,-74.8426,193,3.8,America/New_York
Blodgett Mills,Blodgett Mills,NY,New York,Cortland,42.5665,-76.1329,193,34.3,America/New_York
Noxon,Noxon,MT,Montana,Sanders,47.985,-115.7707,193,60.2,America/Denver
Regino Ramirez,Regino Ramirez,TX,Texas,Starr,26.488,-98.9338,193,75.8,America/Chicago
New Pine Creek,New Pine Creek,OR,Oregon,Lake,42.0014,-120.3043,193,30.1,America/Los_Angeles
Lamb,Lamb,IN,Indiana,Switzerland,38.692,-85.188,193,123.6,America/New_York
Ross,Ross,TX,Texas,McLennan,31.7282,-97.1123,192,48.1,America/Chicago
Graceham,Graceham,MD,Maryland,Frederick,39.6152,-77.3829,192,154.9,America/New_York
Saint Joseph,Saint Joseph,KY,Kentucky,Daviess,37.6936,-87.3256,192,46.9,America/Chicago
South Frydek,South Frydek,TX,Texas,Austin,29.7318,-96.0738,192,41.8,America/Chicago
Waterloo,Waterloo,SC,South Carolina,Laurens,34.3561,-82.0572,192,41.6,America/New_York
Rockfield,Rockfield,IN,Indiana,Carroll,40.6416,-86.5731,192,139.4,America/Indiana/Indianapolis
Tomales,Tomales,CA,California,Marin,38.247,-122.9054,192,221.7,America/Los_Angeles
Preston,Preston,OK,Oklahoma,Okmulgee,35.7113,-95.9888,192,162.1,America/Chicago
Calvin,Calvin,LA,Louisiana,Winn,31.9617,-92.7758,192,32.3,America/Chicago
Sylvester,Sylvester,WV,West Virginia,Boone,38.008,-81.5623,192,0.0,America/New_York
Karns City,Karns City,PA,Pennsylvania,Butler,40.9971,-79.7264,192,124.5,America/New_York
Glenview Manor,Glenview Manor,KY,Kentucky,Jefferson,38.2907,-85.6333,192,1208.0,America/New_York
Kitzmiller,Kitzmiller,MD,Maryland,Garrett,39.3894,-79.1833,192,181.2,America/New_York
Ferryville,Ferryville,WI,Wisconsin,Crawford,43.3516,-91.0936,192,34.8,America/Chicago
West,West,MS,Mississippi,Holmes,33.1977,-89.7821,192,133.0,America/Chicago
Harmon,Harmon,ND,North Dakota,Morton,46.9443,-100.9526,192,47.3,America/North_Dakota/New_Salem
Wessington,Wessington,SD,South Dakota,Beadle,44.4552,-98.6967,192,193.9,America/Chicago
Maple City,Maple City,MI,Michigan,Leelanau,44.8556,-85.8573,192,171.1,America/Detroit
Virden,Virden,NM,New Mexico,Hidalgo,32.689,-109.0015,192,97.5,America/Denver
Rockholds,Rockholds,KY,Kentucky,Whitley,36.8308,-84.1131,192,62.5,America/New_York
Moran,Moran,TX,Texas,Shackelford,32.5471,-99.1663,192,174.6,America/Chicago
Wilsey,Wilsey,KS,Kansas,Morris,38.6357,-96.6764,192,136.1,America/Chicago
Wildwood,Wildwood,IN,Indiana,Steuben,41.5932,-85.1897,191,185.3,America/Indiana/Indianapolis
Lidderdale,Lidderdale,IA,Iowa,Carroll,42.1224,-94.7837,191,30.5,America/Chicago
Gallatin River Ranch,Gallatin River Ranch,MT,Montana,Gallatin,45.9073,-111.3313,191,10.4,America/Denver
Cold Brook,Cold Brook,NY,New York,Herkimer,43.2401,-75.0387,191,167.9,America/New_York
Macedonia,Macedonia,IA,Iowa,Pottawattamie,41.1922,-95.4266,191,81.6,America/Chicago
Reeds,Reeds,MO,Missouri,Jasper,37.1165,-94.1682,191,99.1,America/Chicago
Vilas,Vilas,CO,Colorado,Baca,37.3737,-102.4474,191,96.2,America/Denver
